value,source,target,sex,year,id
.0273446,"Poisonings","Dislocation of hip","female",2000,"inj_poisoning18"
487.9109,"Poisonings","Poisoning","female",2000,"inj_poisoning19"
.5221804,"Poisonings","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2000,"inj_poisoning20"
1.715118,"Poisonings","Multiple significant injuries","female",2000,"inj_poisoning21"
1.257254,"Poisonings","Burns with <20% total burned surface area","female",2000,"inj_poisoning22"
.2054367,"Poisonings","Contusion","female",2000,"inj_poisoning23"
.5605191,"Poisonings","Open wound","female",2000,"inj_poisoning24"
.3894365,"Poisonings","Fracture of pelvis","female",2000,"inj_poisoning25"
2.214818,"Poisonings","Internal hemorrhage in abdomen or pelvis","female",2000,"inj_poisoning26"
.0146329,"Poisonings","Non-fatal submersion","female",2000,"inj_poisoning27"
.0472084,"Poisonings","Severe chest Injury","female",2000,"inj_poisoning28"
.0116968,"Poisonings","Fracture of sternum or rib(s)","female",2000,"inj_poisoning29"
.4502282,"Poisonings","Fracture of femur, other than femoral neck","female",2000,"inj_poisoning30"
.0129823,"Poisonings","Crush injury","female",2000,"inj_poisoning31"
.5488471,"Poisonings","Moderate to severe traumatic brain injury","female",2000,"inj_poisoning32"
.0582542,"Poisonings","Dislocation of knee","female",2000,"inj_poisoning33"
.7372598,"Poisonings","Environmental factors (e.g. temperature, pressure, electricity)","female",2000,"inj_poisoning34"
.0152199,"Pulmonary aspiration and foreign body in airway","Fracture of sternum or rib(s)","female",2000,"inj_foreign_aspiration1"
.2542343,"Pulmonary aspiration and foreign body in airway","Fracture of radius or ulna","female",2000,"inj_foreign_aspiration2"
2.410971,"Pulmonary aspiration and foreign body in airway","Dislocation of shoulder","female",2000,"inj_foreign_aspiration3"
.5317295,"Pulmonary aspiration and foreign body in airway","Fracture of vertebral column","female",2000,"inj_foreign_aspiration4"
6.470995,"Pulmonary aspiration and foreign body in airway","Poisoning","female",2000,"inj_foreign_aspiration5"
.3043314,"Pulmonary aspiration and foreign body in airway","Open wound","female",2000,"inj_foreign_aspiration6"
.2868824,"Pulmonary aspiration and foreign body in airway","Severe chest Injury","female",2000,"inj_foreign_aspiration7"
.0668173,"Pulmonary aspiration and foreign body in airway","Contusion","female",2000,"inj_foreign_aspiration8"
1.391391,"Pulmonary aspiration and foreign body in airway","Other injuries of muscle & tendon and other dislocations","female",2000,"inj_foreign_aspiration9"
.2553231,"Pulmonary aspiration and foreign body in airway","Fracture of hand bone","female",2000,"inj_foreign_aspiration10"
1.039208,"Pulmonary aspiration and foreign body in airway","Fracture of femur, other than femoral neck","female",2000,"inj_foreign_aspiration11"
.1733009,"Pulmonary aspiration and foreign body in airway","Injured nerves","female",2000,"inj_foreign_aspiration12"
.2169091,"Pulmonary aspiration and foreign body in airway","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2000,"inj_foreign_aspiration13"
2.957024,"Pulmonary aspiration and foreign body in airway","Multiple significant injuries","female",2000,"inj_foreign_aspiration14"
.1947684,"Pulmonary aspiration and foreign body in airway","Spinal cord lesion below neck level","female",2000,"inj_foreign_aspiration15"
.1286717,"Pulmonary aspiration and foreign body in airway","Injury to eyes (including foreign body eye)","female",2000,"inj_foreign_aspiration16"
17.65403,"Pulmonary aspiration and foreign body in airway","Fracture of neck of femur","female",2000,"inj_foreign_aspiration17"
.1554179,"Pulmonary aspiration and foreign body in airway","Burns with <20% total burned surface area","female",2000,"inj_foreign_aspiration18"
7.584996,"Pulmonary aspiration and foreign body in airway","Complications of medical treatment","female",2000,"inj_foreign_aspiration19"
.053473,"Pulmonary aspiration and foreign body in airway","Fracture of skull","female",2000,"inj_foreign_aspiration20"
.2376079,"Pulmonary aspiration and foreign body in airway","Environmental factors (e.g. temperature, pressure, electricity)","female",2000,"inj_foreign_aspiration21"
.0243903,"Pulmonary aspiration and foreign body in airway","Dislocation of hip","female",2000,"inj_foreign_aspiration22"
1.303375,"Pulmonary aspiration and foreign body in airway","Spinal cord lesion at neck level","female",2000,"inj_foreign_aspiration23"
.8207409,"Pulmonary aspiration and foreign body in airway","Internal hemorrhage in abdomen or pelvis","female",2000,"inj_foreign_aspiration24"
.4626997,"Pulmonary aspiration and foreign body in airway","Moderate to severe traumatic brain injury","female",2000,"inj_foreign_aspiration25"
.2326011,"Pulmonary aspiration and foreign body in airway","Fracture of pelvis","female",2000,"inj_foreign_aspiration26"
.4468656,"Pulmonary aspiration and foreign body in airway","Fracture of foot bone","female",2000,"inj_foreign_aspiration27"
2.810381,"Pulmonary aspiration and foreign body in airway","Fracture of patella, tibia, fibula, or ankle","female",2000,"inj_foreign_aspiration28"
.035646,"Pulmonary aspiration and foreign body in airway","Fracture of face bone","female",2000,"inj_foreign_aspiration29"
.1269344,"Pulmonary aspiration and foreign body in airway","Fracture of clavicle, scapula, or humerus","female",2000,"inj_foreign_aspiration30"
.3133461,"Pulmonary aspiration and foreign body in airway","Minor traumatic brain injury","female",2000,"inj_foreign_aspiration31"
.0298452,"Pulmonary aspiration and foreign body in airway","Crush injury","female",2000,"inj_foreign_aspiration32"
.1202401,"Pulmonary aspiration and foreign body in airway","Dislocation of knee","female",2000,"inj_foreign_aspiration33"
.2484927,"Pulmonary aspiration and foreign body in airway","Non-fatal submersion","female",2000,"inj_foreign_aspiration34"
4.642999,"Self-harm","Fracture of patella, tibia, fibula, or ankle","female",2000,"inj_suicide1"
.3987198,"Self-harm","Minor traumatic brain injury","female",2000,"inj_suicide2"
1.328992,"Self-harm","Fracture of femur, other than femoral neck","female",2000,"inj_suicide3"
.1201772,"Self-harm","Severe chest Injury","female",2000,"inj_suicide4"
.6570495,"Self-harm","Contusion","female",2000,"inj_suicide5"
.0072875,"Self-harm","Fracture of sternum or rib(s)","female",2000,"inj_suicide6"
.6403701,"Self-harm","Dislocation of shoulder","female",2000,"inj_suicide7"
9.474273,"Self-harm","Open wound","female",2000,"inj_suicide8"
3.917143,"Self-harm","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2000,"inj_suicide9"
2.159196,"Self-harm","Spinal cord lesion below neck level","female",2000,"inj_suicide10"
.1421381,"Self-harm","Fracture of skull","female",2000,"inj_suicide11"
.097682,"Self-harm","Non-fatal submersion","female",2000,"inj_suicide12"
.0476618,"Self-harm","Fracture of face bone","female",2000,"inj_suicide13"
.1687846,"Self-harm","Injury to eyes (including foreign body eye)","female",2000,"inj_suicide14"
.0938842,"Self-harm","Fracture of clavicle, scapula, or humerus","female",2000,"inj_suicide15"
1.421791,"Self-harm","Fracture of vertebral column","female",2000,"inj_suicide16"
1.207267,"Self-harm","Environmental factors (e.g. temperature, pressure, electricity)","female",2000,"inj_suicide17"
.0793487,"Self-harm","Dislocation of hip","female",2000,"inj_suicide18"
1.523083,"Self-harm","Injured nerves","female",2000,"inj_suicide19"
.2024069,"Self-harm","Fracture of radius or ulna","female",2000,"inj_suicide20"
1.550618,"Self-harm","Other injuries of muscle & tendon and other dislocations","female",2000,"inj_suicide21"
.6508661,"Self-harm","Fracture of foot bone","female",2000,"inj_suicide22"
1.730336,"Self-harm","Internal hemorrhage in abdomen or pelvis","female",2000,"inj_suicide23"
.5636504,"Self-harm","Fracture of hand bone","female",2000,"inj_suicide24"
7.675904,"Self-harm","Multiple significant injuries","female",2000,"inj_suicide25"
3.139536,"Self-harm","Fracture of neck of femur","female",2000,"inj_suicide26"
154.2831,"Self-harm","Poisoning","female",2000,"inj_suicide27"
.022694,"Self-harm","Amputation of finger (excluding thumb)","female",2000,"inj_suicide28"
1.586463,"Self-harm","Spinal cord lesion at neck level","female",2000,"inj_suicide29"
1.554333,"Self-harm","Burns with <20% total burned surface area","female",2000,"inj_suicide30"
.0216991,"Self-harm","Dislocation of knee","female",2000,"inj_suicide31"
1.416052,"Self-harm","Moderate to severe traumatic brain injury","female",2000,"inj_suicide32"
.7313298,"Self-harm","Fracture of pelvis","female",2000,"inj_suicide33"
.211763,"Self-harm","Crush injury","female",2000,"inj_suicide34"
12.57363,"Self-harm","Complications of medical treatment","female",2000,"inj_suicide35"
.4672736,"Unintentional firearm injuries","Severe chest Injury","female",2000,"inj_mech_gun1"
.1049913,"Unintentional firearm injuries","Environmental factors (e.g. temperature, pressure, electricity)","female",2000,"inj_mech_gun2"
9.751693,"Unintentional firearm injuries","Internal hemorrhage in abdomen or pelvis","female",2000,"inj_mech_gun3"
.3906785,"Unintentional firearm injuries","Minor traumatic brain injury","female",2000,"inj_mech_gun4"
18.41948,"Unintentional firearm injuries","Fracture of patella, tibia, fibula, or ankle","female",2000,"inj_mech_gun5"
.1525839,"Unintentional firearm injuries","Crush injury","female",2000,"inj_mech_gun6"
6.389672,"Unintentional firearm injuries","Spinal cord lesion at neck level","female",2000,"inj_mech_gun7"
1.797997,"Unintentional firearm injuries","Injury to eyes (including foreign body eye)","female",2000,"inj_mech_gun8"
1.540296,"Unintentional firearm injuries","Fracture of foot bone","female",2000,"inj_mech_gun9"
3.066143,"Unintentional firearm injuries","Fracture of pelvis","female",2000,"inj_mech_gun10"
2.111668,"Unintentional firearm injuries","Contusion","female",2000,"inj_mech_gun11"
1.117244,"Unintentional firearm injuries","Other injuries of muscle & tendon and other dislocations","female",2000,"inj_mech_gun12"
41.4849,"Unintentional firearm injuries","Open wound","female",2000,"inj_mech_gun13"
22.6224,"Unintentional firearm injuries","Complications of medical treatment","female",2000,"inj_mech_gun14"
.9341489,"Unintentional firearm injuries","Amputation of finger (excluding thumb)","female",2000,"inj_mech_gun15"
.0030376,"Unintentional firearm injuries","Non-fatal submersion","female",2000,"inj_mech_gun16"
.1458306,"Unintentional firearm injuries","Fracture of face bone","female",2000,"inj_mech_gun17"
1.540616,"Unintentional firearm injuries","Fracture of radius or ulna","female",2000,"inj_mech_gun18"
1.438445,"Unintentional firearm injuries","Fracture of skull","female",2000,"inj_mech_gun19"
3.9553,"Unintentional firearm injuries","Poisoning","female",2000,"inj_mech_gun20"
6.639558,"Unintentional firearm injuries","Spinal cord lesion below neck level","female",2000,"inj_mech_gun21"
19.01357,"Unintentional firearm injuries","Fracture of neck of femur","female",2000,"inj_mech_gun22"
4.69167,"Unintentional firearm injuries","Multiple significant injuries","female",2000,"inj_mech_gun23"
5.462773,"Unintentional firearm injuries","Fracture of vertebral column","female",2000,"inj_mech_gun24"
.0969041,"Unintentional firearm injuries","Dislocation of knee","female",2000,"inj_mech_gun25"
.3222368,"Unintentional firearm injuries","Fracture of clavicle, scapula, or humerus","female",2000,"inj_mech_gun26"
.7138529,"Unintentional firearm injuries","Burns with <20% total burned surface area","female",2000,"inj_mech_gun27"
.0973851,"Unintentional firearm injuries","Fracture of sternum or rib(s)","female",2000,"inj_mech_gun28"
2.279374,"Unintentional firearm injuries","Injured nerves","female",2000,"inj_mech_gun29"
3.292967,"Unintentional firearm injuries","Moderate to severe traumatic brain injury","female",2000,"inj_mech_gun30"
5.269137,"Unintentional firearm injuries","Fracture of femur, other than femoral neck","female",2000,"inj_mech_gun31"
.3814206,"Unintentional firearm injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2000,"inj_mech_gun32"
.126758,"Unintentional firearm injuries","Dislocation of hip","female",2000,"inj_mech_gun33"
3.256485,"Unintentional firearm injuries","Dislocation of shoulder","female",2000,"inj_mech_gun34"
16.0557,"Unintentional firearm injuries","Fracture of hand bone","female",2000,"inj_mech_gun35"
.2745164,"Unintentional suffocation","Environmental factors (e.g. temperature, pressure, electricity)","female",2000,"inj_mech_suffocate1"
.0002579,"Unintentional suffocation","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2000,"inj_mech_suffocate2"
11.34677,"Unintentional suffocation","Fracture of neck of femur","female",2000,"inj_mech_suffocate3"
38.40059,"Unintentional suffocation","Open wound","female",2000,"inj_mech_suffocate4"
1.156832,"Unintentional suffocation","Contusion","female",2000,"inj_mech_suffocate5"
.5560091,"Unintentional suffocation","Fracture of pelvis","female",2000,"inj_mech_suffocate6"
.1575091,"Unintentional suffocation","Injured nerves","female",2000,"inj_mech_suffocate7"
.050028,"Unintentional suffocation","Fracture of sternum or rib(s)","female",2000,"inj_mech_suffocate8"
.3975454,"Unintentional suffocation","Dislocation of hip","female",2000,"inj_mech_suffocate9"
.0812483,"Unintentional suffocation","Other injuries of muscle & tendon and other dislocations","female",2000,"inj_mech_suffocate10"
5.278657,"Unintentional suffocation","Fracture of vertebral column","female",2000,"inj_mech_suffocate11"
4.290078,"Unintentional suffocation","Spinal cord lesion at neck level","female",2000,"inj_mech_suffocate12"
1.268358,"Unintentional suffocation","Moderate to severe traumatic brain injury","female",2000,"inj_mech_suffocate13"
.7133814,"Unintentional suffocation","Internal hemorrhage in abdomen or pelvis","female",2000,"inj_mech_suffocate14"
.000167,"Unintentional suffocation","Dislocation of knee","female",2000,"inj_mech_suffocate15"
.2058665,"Unintentional suffocation","Minor traumatic brain injury","female",2000,"inj_mech_suffocate16"
.2684918,"Unintentional suffocation","Severe chest Injury","female",2000,"inj_mech_suffocate17"
2.209162,"Unintentional suffocation","Complications of medical treatment","female",2000,"inj_mech_suffocate18"
.6576049,"Unintentional suffocation","Fracture of femur, other than femoral neck","female",2000,"inj_mech_suffocate19"
.0001409,"Unintentional suffocation","Multiple significant injuries","female",2000,"inj_mech_suffocate20"
9.965265,"Unintentional suffocation","Fracture of patella, tibia, fibula, or ankle","female",2000,"inj_mech_suffocate21"
10.45443,"Unintentional suffocation","Fracture of hand bone","female",2000,"inj_mech_suffocate22"
.0170662,"Unintentional suffocation","Fracture of clavicle, scapula, or humerus","female",2000,"inj_mech_suffocate23"
.8581057,"Unintentional suffocation","Dislocation of shoulder","female",2000,"inj_mech_suffocate24"
.5785488,"Unintentional suffocation","Amputation of finger (excluding thumb)","female",2000,"inj_mech_suffocate25"
.0096948,"Unintentional suffocation","Fracture of face bone","female",2000,"inj_mech_suffocate26"
.0866832,"Unintentional suffocation","Fracture of foot bone","female",2000,"inj_mech_suffocate27"
.1032967,"Unintentional suffocation","Burns with <20% total burned surface area","female",2000,"inj_mech_suffocate28"
1.713163,"Unintentional suffocation","Fracture of radius or ulna","female",2000,"inj_mech_suffocate29"
4.797885,"Unintentional suffocation","Poisoning","female",2000,"inj_mech_suffocate30"
30.62243,"Unintentional suffocation","Spinal cord lesion below neck level","female",2000,"inj_mech_suffocate31"
.0794325,"Unintentional suffocation","Non-fatal submersion","female",2000,"inj_mech_suffocate32"
.0977506,"Unintentional suffocation","Crush injury","female",2000,"inj_mech_suffocate33"
1.154286,"Unintentional suffocation","Fracture of skull","female",2000,"inj_mech_suffocate34"
.6666725,"Venomous animal contact","Fracture of clavicle, scapula, or humerus","female",2000,"inj_animal_venom1"
42.65546,"Venomous animal contact","Open wound","female",2000,"inj_animal_venom2"
2.606428,"Venomous animal contact","Amputation of finger (excluding thumb)","female",2000,"inj_animal_venom3"
.5997742,"Venomous animal contact","Fracture of skull","female",2000,"inj_animal_venom4"
9.376856,"Venomous animal contact","Fracture of neck of femur","female",2000,"inj_animal_venom5"
.4141825,"Venomous animal contact","Injury to eyes (including foreign body eye)","female",2000,"inj_animal_venom6"
1.674501,"Venomous animal contact","Other injuries of muscle & tendon and other dislocations","female",2000,"inj_animal_venom7"
.7073939,"Venomous animal contact","Fracture of vertebral column","female",2000,"inj_animal_venom8"
.004261,"Venomous animal contact","Fracture of sternum or rib(s)","female",2000,"inj_animal_venom9"
1.049907,"Venomous animal contact","Spinal cord lesion at neck level","female",2000,"inj_animal_venom10"
2.208557,"Venomous animal contact","Burns with <20% total burned surface area","female",2000,"inj_animal_venom11"
.3542028,"Venomous animal contact","Dislocation of hip","female",2000,"inj_animal_venom12"
27.95611,"Venomous animal contact","Internal hemorrhage in abdomen or pelvis","female",2000,"inj_animal_venom13"
.8237422,"Venomous animal contact","Spinal cord lesion below neck level","female",2000,"inj_animal_venom14"
687.441,"Venomous animal contact","Poisoning","female",2000,"inj_animal_venom15"
1.056622,"Venomous animal contact","Injured nerves","female",2000,"inj_animal_venom16"
5.592616,"Venomous animal contact","Dislocation of shoulder","female",2000,"inj_animal_venom17"
.1898368,"Venomous animal contact","Fracture of face bone","female",2000,"inj_animal_venom18"
1.404583,"Venomous animal contact","Environmental factors (e.g. temperature, pressure, electricity)","female",2000,"inj_animal_venom19"
.149074,"Venomous animal contact","Non-fatal submersion","female",2000,"inj_animal_venom20"
1.307924,"Venomous animal contact","Minor traumatic brain injury","female",2000,"inj_animal_venom21"
.3877189,"Venomous animal contact","Crush injury","female",2000,"inj_animal_venom22"
2.71326,"Venomous animal contact","Fracture of femur, other than femoral neck","female",2000,"inj_animal_venom23"
.2275719,"Venomous animal contact","Severe chest Injury","female",2000,"inj_animal_venom24"
2.467736,"Venomous animal contact","Fracture of hand bone","female",2000,"inj_animal_venom25"
35.59886,"Venomous animal contact","Complications of medical treatment","female",2000,"inj_animal_venom26"
1.118009,"Venomous animal contact","Fracture of radius or ulna","female",2000,"inj_animal_venom27"
.1444347,"Venomous animal contact","Dislocation of knee","female",2000,"inj_animal_venom28"
1.09963,"Venomous animal contact","Fracture of foot bone","female",2000,"inj_animal_venom29"
34.40764,"Venomous animal contact","Multiple significant injuries","female",2000,"inj_animal_venom30"
3.672254,"Venomous animal contact","Moderate to severe traumatic brain injury","female",2000,"inj_animal_venom31"
13.0861,"Venomous animal contact","Fracture of patella, tibia, fibula, or ankle","female",2000,"inj_animal_venom32"
4.515823,"Venomous animal contact","Fracture of pelvis","female",2000,"inj_animal_venom33"
5.445877,"Venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands","female",2000,"inj_animal_venom34"
.9837359,"Venomous animal contact","Contusion","female",2000,"inj_animal_venom35"
