value,source,target
16.48026,"Falls","Amputation of one upper limb"
.017296,"Pulmonary aspiration and foreign body in airway","Amputation of one upper limb"
11.42619,"Other unintentional injuries","Amputation of one upper limb"
40.09206,"Exposure to mechanical forces","Amputation of one upper limb"
2.7498,"Animal contact","Amputation of one upper limb"
.3453378,"Foreign body in other body part","Amputation of one upper limb"
11.15975,"Pedestrian road injuries by road vehicle","Amputation of one upper limb"
6.665889,"Falls","Amputation of thumb"
2.398404,"Other unintentional injuries","Amputation of thumb"
.1081431,"Drowning","Amputation of thumb"
.1822287,"Unintentional firearm injuries","Amputation of thumb"
.0785798,"Other road injuries","Amputation of thumb"
.4118251,"Assault by sharp object","Amputation of thumb"
.0348502,"Assault by firearm","Amputation of thumb"
.1165374,"Collective violence and legal intervention","Amputation of thumb"
2.437815,"Animal contact","Amputation of thumb"
4.70237,"Exposure to forces of nature","Amputation of thumb"
1.132105,"Motorcyclist road injuries","Amputation of thumb"
1.165717,"Pedestrian road injuries by road vehicle","Amputation of thumb"
21.8778,"Exposure to mechanical forces","Amputation of thumb"
.0194803,"Poisonings","Amputation of thumb"
.480914,"Venomous animal contact","Amputation of thumb"
.1602162,"Cyclist road injuries","Amputation of thumb"
21.69557,"Other exposure to mechanical forces","Amputation of thumb"
1.956901,"Non-venomous animal contact","Amputation of thumb"
.0122687,"Pulmonary aspiration and foreign body in airway","Amputation of thumb"
.6479861,"Interpersonal violence","Amputation of thumb"
.1013525,"Foreign body in other body part","Amputation of thumb"
1.052037,"Motor vehicle road injuries","Amputation of thumb"
.2013109,"Assault by other means","Amputation of thumb"
1.48121,"Other transport injuries","Amputation of thumb"
3.089825,"Fire, heat, and hot substances","Amputation of thumb"
.2783064,"Self-harm","Amputation of thumb"
3.588655,"Road injuries","Amputation of thumb"
2.999666,"Falls","Amputation of toe"
.6305799,"Collective violence and legal intervention","Amputation of toe"
.4398474,"Animal contact","Amputation of toe"
.9848239,"Fire, heat, and hot substances","Amputation of toe"
.0181202,"Assault by firearm","Amputation of toe"
.2979994,"Non-venomous animal contact","Amputation of toe"
.0178653,"Foreign body in other body part","Amputation of toe"
.330126,"Other unintentional injuries","Amputation of toe"
.1418481,"Venomous animal contact","Amputation of toe"
5.053997,"Exposure to mechanical forces","Amputation of toe"
.0575517,"Unintentional firearm injuries","Amputation of toe"
.0431831,"Drowning","Amputation of toe"
.0774469,"Self-harm","Amputation of toe"
.0047775,"Poisonings","Amputation of toe"
4.996445,"Other exposure to mechanical forces","Amputation of toe"
.2623405,"Assault by sharp object","Amputation of toe"
.9006669,"Pedestrian road injuries by road vehicle","Amputation of toe"
2.490044,"Motorcyclist road injuries","Amputation of toe"
4.290329,"Road injuries","Amputation of toe"
.0191601,"Other road injuries","Amputation of toe"
.5302534,"Interpersonal violence","Amputation of toe"
.0090778,"Pulmonary aspiration and foreign body in airway","Amputation of toe"
4.676596,"Other transport injuries","Amputation of toe"
.486804,"Motor vehicle road injuries","Amputation of toe"
.2497927,"Assault by other means","Amputation of toe"
.0404203,"Exposure to forces of nature","Amputation of toe"
.393655,"Cyclist road injuries","Amputation of toe"
.8463833,"Non-venomous animal contact","Burns with <20% total burned surface area"
.38447,"Assault by firearm","Burns with <20% total burned surface area"
4.024639,"Poisonings","Burns with <20% total burned surface area"
45.48655,"Other exposure to mechanical forces","Burns with <20% total burned surface area"
27.34341,"Falls","Burns with <20% total burned surface area"
.3109753,"Pulmonary aspiration and foreign body in airway","Burns with <20% total burned surface area"
4.429388,"Animal contact","Burns with <20% total burned surface area"
26.78888,"Other transport injuries","Burns with <20% total burned surface area"
637.2889,"Fire, heat, and hot substances","Burns with <20% total burned surface area"
17.01219,"Interpersonal violence","Burns with <20% total burned surface area"
15.80761,"Assault by other means","Burns with <20% total burned surface area"
29.40513,"Road injuries","Burns with <20% total burned surface area"
46.60158,"Exposure to mechanical forces","Burns with <20% total burned surface area"
1.863681,"Foreign body in other body part","Burns with <20% total burned surface area"
3.583005,"Venomous animal contact","Burns with <20% total burned surface area"
29.23087,"Exposure to forces of nature","Burns with <20% total burned surface area"
10.78563,"Motorcyclist road injuries","Burns with <20% total burned surface area"
3.618858,"Drowning","Burns with <20% total burned surface area"
3.058647,"Collective violence and legal intervention","Burns with <20% total burned surface area"
78.93848,"Other unintentional injuries","Burns with <20% total burned surface area"
.1259024,"Unintentional suffocation","Burns with <20% total burned surface area"
1.858408,"Self-harm","Burns with <20% total burned surface area"
.8201083,"Assault by sharp object","Burns with <20% total burned surface area"
.1567187,"Foreign body in eyes","Burns with <20% total burned surface area"
.9909373,"Unintentional firearm injuries","Burns with <20% total burned surface area"
9.118959,"Pedestrian road injuries by road vehicle","Burns with <20% total burned surface area"
.1555048,"Other road injuries","Burns with <20% total burned surface area"
8.431106,"Motor vehicle road injuries","Burns with <20% total burned surface area"
.9139261,"Cyclist road injuries","Burns with <20% total burned surface area"
.2864464,"Foreign body in eyes","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.5065021,"Unintentional firearm injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
4.967246,"Venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
885.3186,"Fire, heat, and hot substances","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.3202734,"Other road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
17.02239,"Motorcyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
27.29758,"Other exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
1.789075,"Non-venomous animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
9.12603,"Assault by other means","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.1956514,"Foreign body in other body part","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
8.121008,"Cyclist road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
11.83267,"Pedestrian road injuries by road vehicle","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
9.712473,"Interpersonal violence","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.1219587,"Assault by firearm","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.4661663,"Assault by sharp object","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
10.11207,"Exposure to forces of nature","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.3858668,"Pulmonary aspiration and foreign body in airway","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
3.048157,"Drowning","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
.8188323,"Poisonings","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
50.15917,"Road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
29.03868,"Falls","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
27.80408,"Exposure to mechanical forces","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
6.756321,"Animal contact","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
3.922861,"Self-harm","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
12.86282,"Motor vehicle road injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
55.46161,"Other unintentional injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
3.483282,"Other transport injuries","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
1.321165,"Collective violence and legal intervention","Burns with >=20% total burned surface area or >=10% if burns include face and/or hands"
